Point in Time[s],Power Consumption[W]
10904.775,61.0
10916.891,51.0
10923.889,97.0
10936.91,51.0
10944.759,52.0
10956.947,52.0
10964.758,48.0
10976.97,50.0
10988.734,96.0
10996.99,54.0
11004.757,51.0
11017.011,51.0
11024.808,51.0
11037.03,52.0
11044.047,95.0
11057.05,51.0
11064.767,53.0
11077.087,52.0
11084.761,55.0
11097.107,55.0
11108.72,119.0
11117.128,69.0
11124.093,54.0
11137.149,90.0
11144.758,53.0
11157.169,52.0
11163.97,101.0
11177.191,70.0
11184.765,52.0
11197.24,53.0
11204.766,56.0
11217.261,51.0
11228.735,116.0
11237.283,69.0
11244.764,54.0
11257.304,50.0
11263.911,86.0
11277.322,56.0
11283.893,103.0
11297.342,69.0
11304.762,54.0
11317.38,52.0
11324.763,51.0
11337.4,69.0
11348.738,119.0
11357.419,50.0
11364.248,52.0
11377.439,51.0
11384.775,77.0
11397.459,71.0
11403.928,141.0
11417.481,100.0
11424.773,64.0
11437.521,51.0
11444.764,51.0
11457.541,55.0
11468.741,100.0
11477.56,53.0
11484.765,54.0
11497.582,51.0
11504.762,52.0
11517.601,62.0
11523.949,94.0
11537.62,79.0
11544.764,60.0
11557.659,72.0
11564.4,59.0
11577.682,55.0
11588.743,96.0
11597.701,96.0
11604.769,51.0
11617.728,51.0
11624.761,51.0
11637.751,70.0
11643.93,94.0
11657.77,69.0
11664.768,52.0
11677.811,69.0
11684.762,53.0
11697.832,52.0
11708.74,92.0
11717.852,71.0
11724.767,54.0
11737.875,52.0
11744.414,60.0
11757.892,61.0
11763.903,117.0
11777.911,71.0
11784.766,52.0
11797.949,52.0
11804.764,52.0
11817.97,52.0
11828.748,112.0
11837.99,52.0
11844.433,69.0
11858.011,51.0
11864.456,52.0
11878.03,51.0
11883.929,116.0
11898.05,72.0
11904.771,51.0
11918.091,53.0
11924.459,67.0
11938.11,68.0
11948.744,117.0
11958.131,51.0
11964.767,52.0
11978.154,51.0
11984.466,51.0
11998.173,52.0
12004.007,93.0
12018.193,54.0
12024.784,54.0
12038.229,57.0
12044.766,52.0
12058.25,52.0
12068.745,144.0
12078.272,68.0
12084.491,52.0
12098.293,52.0
12104.767,49.0
12118.312,52.0
12123.98,123.0
12138.336,94.0
12144.779,51.0
12158.372,54.0
12164.779,60.0
12178.394,52.0
12188.757,96.0
12198.421,56.0
12204.788,52.0
12218.433,59.0
12224.781,53.0
12238.452,92.0
12243.936,131.0
12258.475,70.0
12264.768,77.0
12278.51,59.0
12284.52,61.0
12298.53,62.0
12308.723,98.0
12318.556,91.0
12324.521,92.0
12338.573,61.0
12344.766,58.0
12358.593,90.0
12363.915,100.0
12378.614,72.0
12384.765,70.0
12398.668,58.0
12404.568,62.0
12418.673,51.0
12428.751,111.0
12438.694,69.0
12444.765,52.0
12458.716,54.0
12464.766,57.0
12478.735,52.0
12483.961,103.0
12498.761,54.0
12504.784,50.0
12518.75,66.0
12524.777,90.0
12538.752,62.0
12548.752,97.0
12558.753,94.0
12564.771,52.0
12578.753,52.0
12584.776,55.0
12598.755,90.0
12603.977,137.0
12618.802,75.0
12624.779,60.0
12638.759,62.0
12644.62,59.0
12658.764,60.0
12668.753,94.0
12678.754,70.0
12684.617,54.0
12698.754,90.0
12704.774,56.0
12718.754,54.0
12723.912,95.0
12738.761,54.0
12744.624,57.0
12758.753,60.0
12764.775,55.0
12778.753,90.0
12788.754,114.0
12798.754,53.0
12804.773,61.0
12818.753,72.0
12824.776,66.0
12838.756,50.0
12843.921,110.0
12858.764,54.0
12864.778,52.0
12878.759,90.0
12884.793,57.0
12898.756,71.0
12908.719,97.0
12918.756,89.0
12924.796,76.0
12938.765,56.0
12944.779,59.0
12958.757,93.0
12963.945,99.0
12978.775,57.0
12984.778,54.0
12998.759,71.0
13004.78,57.0
13018.76,55.0
13028.756,96.0
13038.763,52.0
13044.785,51.0
13058.758,50.0
13064.698,51.0
13078.761,51.0
13083.974,92.0
13098.765,90.0
13104.779,55.0
13118.758,51.0
13124.7,51.0
13138.758,52.0
13148.758,95.0
13158.758,69.0
13164.706,51.0
13178.758,56.0
13184.776,52.0
13198.76,52.0
13203.977,110.0
13218.767,70.0
13224.797,51.0
13234.728,90.0
13244.783,52.0
13254.729,51.0
13268.759,117.0
13274.742,61.0
13284.797,54.0
