Point in Time[s],Utilization of Active Resource[]
1.06,0.0
11.077,0.0
21.095,0.0
31.113,0.0
40.384,0.0
50.403,0.0
60.42,0.0
70.438,0.0
80.463,0.0
90.481,0.0
100.513,0.0
110.528,0.0
120.544,0.0
130.56,0.0
140.579,0.0
150.6,0.0
160.635,0.0
170.65,0.0
180.666,0.0
190.684,0.0
200.708,0.0
210.73,0.0
220.764,0.0
230.78,0.0
240.802,0.0
250.825,0.0
260.846,0.0
270.868,0.0
280.898,0.0
290.915,0.0
300.933,0.0
310.95,0.0
320.968,0.0
330.984,0.01
341.021,0.01
351.041,0.0
361.063,0.02
371.097,0.01
381.118,0.03
391.146,0.01
400.384,0.03
410.411,0.03
420.436,0.03
430.465,0.03
440.497,0.03
450.525,0.03
460.564,0.03
470.588,0.03
480.609,0.03
490.636,0.03
500.66,0.03
510.688,0.03
520.726,0.03
530.756,0.03
540.778,0.03
550.809,0.03
560.832,0.03
570.863,0.03
580.904,0.03
590.935,0.03
600.957,0.03
611.004,0.03
621.031,0.03
631.058,0.03
640.438,0.0
650.465,0.0
660.489,0.0
670.511,0.0
680.536,0.0
690.552,0.0
700.584,0.0
710.604,0.0
720.623,0.0
730.64,0.0
740.658,0.0
750.675,0.0
760.711,0.0
770.733,0.0
780.753,0.0
790.774,0.0
800.792,0.0
810.808,0.0
820.855,0.0
830.875,0.0
840.891,0.0
850.907,0.0
860.978,0.0
870.994,0.0
880.39,0.0
890.416,0.0
900.437,0.0
910.454,0.0
920.474,0.0
930.496,0.0
940.534,0.0
950.554,0.01
960.57,0.0
970.389,0.0
980.412,0.0
990.436,0.03
1000.472,0.01
1010.496,0.03
1020.519,0.03
1030.54,0.03
1040.563,0.03
1050.585,0.03
1060.631,0.03
1070.653,0.03
1080.677,0.03
1090.697,0.03
1100.721,0.03
1110.741,0.03
1120.775,0.03
1130.795,0.03
1140.823,0.03
1150.853,0.03
1160.873,0.03
1170.895,0.03
1180.937,0.03
1190.964,0.03
1200.984,0.03
1211.012,0.03
1221.036,0.03
1231.056,0.03
1240.46,0.03
1250.489,0.04
1260.511,0.03
1270.535,0.03
1280.62,0.03
1290.648,0.03
1300.689,0.03
1310.709,0.03
1320.731,0.03
1330.751,0.03
1340.769,0.03
1350.787,0.03
1360.392,0.03
1370.416,0.03
1380.439,0.03
1390.46,0.03
1400.481,0.03
1410.5,0.03
1420.537,0.03
1430.556,0.03
1440.576,0.03
1450.599,0.03
1460.626,0.03
1470.647,0.03
1480.681,0.03
1490.704,0.03
1500.729,0.03
1510.749,0.03
1520.769,0.03
1530.791,0.03
1540.83,0.03
1550.847,0.03
1560.868,0.03
1570.887,0.03
1580.917,0.05
1590.94,0.05
1600.403,0.04
1610.432,0.04
1620.482,0.09
1633.361,0.07
1640.526,0.07
1650.555,0.07
1663.395,0.07
1670.62,0.07
1680.641,0.07
1690.67,0.07
1700.691,0.06
1710.718,0.07
1720.751,0.06
1730.778,0.06
1740.798,0.06
1750.819,0.06
1760.844,0.06
1770.865,0.06
1780.91,0.06
1790.929,0.06
