Point in Time[s],State of Active Resource[]
4634.050565291,0
4635.037119906,1
4635.038134453,0
4636.024999839,1
4636.026014386,0
4637.037430677,1
4637.038445224,0
4638.049861515,1
4638.050876062,0
4639.049861515,1
4639.050876062,0
4640.061981582,1
4640.062827037,0
4641.07441242,1
4641.075257875,0
4642.086843258,1
4642.087688713,0
4643.099274096,1
4643.09995046,0
4644.099274096,1
4644.09995046,0
4645.111704934,1
4645.112381298,0
4646.123825001,1
4646.124501365,0
4647.136255839,1
4647.136763112,0
4648.148686677,1
4648.14919395,0
4649.148686677,1
4649.14919395,0
4650.161117515,1
4650.161624788,0
4651.173237582,1
4651.173744855,0
4652.18566842,1
4652.186006602,0
4653.198099257,1
4653.198437439,0
4654.198099257,1
4654.198437439,0
4655.210530095,1
4655.210868277,0
4656.222650162,1
4656.222819253,0
4657.235081,1
4657.235250091,0
4658.247511838,1
4658.247680929,0
4659.247511838,1
4659.247680929,0
4660.259942676,1
4660.259942676,0
4661.272373514,1
4661.272373514,0
4662.273305827,1
4662.273305827,0
4663.273305827,1
4663.273474918,0
4664.273305827,1
4664.273474918,0
4665.273305827,1
4665.273474918,0
4666.273305827,1
4666.273474918,0
4667.273305827,1
4667.273644009,0
4668.273305827,1
4668.273644009,0
4669.273305827,1
4669.273644009,0
4670.273305827,1
4670.273644009,0
4671.273305827,1
4671.2738131,0
4672.273305827,1
4672.2738131,0
4673.273305827,1
4673.2738131,0
4674.273305827,1
4674.2738131,0
4675.273305827,1
4675.273982191,0
4676.273305827,1
4676.273982191,0
4677.273305827,1
4677.273982191,0
4678.273305827,1
4678.274151282,0
4679.273305827,1
4679.274151282,0
4680.273305827,1
4680.274151282,0
4681.273305827,1
4681.274151282,0
4682.273305827,1
4682.274320374,0
4683.273305827,1
4683.274320374,0
4684.273305827,1
4684.274320374,0
4685.273305827,1
4685.274320374,0
4686.273305827,1
4686.274489465,0
4687.273927369,1
4687.275280098,0
4688.274859682,1
4688.276381502,0
4689.274859682,1
4689.276381502,0
4690.275481224,1
4690.277172135,0
4691.276413536,1
4691.27844263,0
4692.277035078,1
4692.279233263,0
4693.277967391,1
4693.280334667,0
4694.277967391,1
4694.280334667,0
4695.278588933,1
4695.281294392,0
4696.279521246,1
4696.282395796,0
4697.280142788,1
4697.28335552,0
4698.281075101,1
4698.284456924,0
4699.281075101,1
4699.284456924,0
4700.281696643,1
4700.285247558,0
4701.282318184,1
4701.286207281,0
4702.283250497,1
4702.287308685,0
4703.283872039,1
4703.288099318,0
4704.283872039,1
4704.288099318,0
4705.284804352,1
4705.289369814,0
4706.285425894,1
4706.290160447,0
4707.286358207,1
4707.291261851,0
4708.286979749,1
4708.292221575,0
4709.286979749,1
4709.292221575,0
4710.287912062,1
4710.29332298,0
4711.288533603,1
4711.294113612,0
4712.288844374,1
4712.294424383,0
4713.288844374,1
4713.2940862,0
4714.288844374,1
4714.2940862,0
4715.288844374,1
4715.293917109,0
4716.288844374,1
4716.293578927,0
4717.288844374,1
4717.293409836,0
4718.288844374,1
4718.293071653,0
4719.288844374,1
4719.293071653,0
4720.288844374,1
4720.292902562,0
4721.288844374,1
4721.29256438,0
4722.288844374,1
4722.292395289,0
4723.288844374,1
4723.292057106,0
4724.288844374,1
4724.292057106,0
4725.288844374,1
4725.291888015,0
4726.288844374,1
4726.291549833,0
4727.288844374,1
4727.291380741,0
4728.288844374,1
4728.291042559,0
4729.288844374,1
4729.291042559,0
4730.288844374,1
4730.290873468,0
4731.288844374,1
4731.290704377,0
4732.288844374,1
4732.290366194,0
4733.288844374,1
4733.290197103,0
4734.288844374,1
4734.290197103,0
4735.288844374,1
4735.289858921,0
4736.288844374,1
4736.289689829,0
4737.288844374,1
4737.289689829,0
4738.288844374,1
4738.290028012,0
4739.288844374,1
4739.290028012,0
4740.288844374,1
4740.290535285,0
4741.288844374,1
4741.290873468,0
4742.288844374,1
4742.29121165,0
4743.288844374,1
4743.291718924,0
4744.288844374,1
4744.291718924,0
4745.288844374,1
4745.292057106,0
4746.288844374,1
4746.292395289,0
4747.288844374,1
4747.292902562,0
4748.288844374,1
4748.293240744,0
4749.288844374,1
4749.293240744,0
4750.288844374,1
4750.293578927,0
4751.288844374,1
4751.2940862,0
4752.288844374,1
4752.294424383,0
4753.288844374,1
4753.294762565,0
4754.288844374,1
4754.294762565,0
4755.288844374,1
4755.295100748,0
4756.288844374,1
4756.295608021,0
4757.288844374,1
4757.295946204,0
4758.288844374,1
4758.296284386,0
4759.288844374,1
4759.296284386,0
4760.288844374,1
4760.296791659,0
4761.288844374,1
4761.297129842,0
4762.288844374,1
4762.297468024,0
4763.288844374,1
4763.297806207,0
4764.288844374,1
4764.297806207,0
4765.287912062,1
4765.296704803,0
4766.28729052,1
4766.295745079,0
4767.286358207,1
4767.294643675,0
4768.285736665,1
4768.29368395,0
4769.285736665,1
4769.29368395,0
4770.284804352,1
4770.292582546,0
4771.28418281,1
4771.291622822,0
4772.283250497,1
4772.290521418,0
4773.282628955,1
4773.289730785,0
4774.282628955,1
4774.289730785,0
4775.281696643,1
4775.28846029,0
4776.281075101,1
4776.287669657,0
4777.280142788,1
4777.286399162,0
4778.279521246,1
4778.285608528,0
4779.279521246,1
4779.285608528,0
4780.278588933,1
4780.284338033,0
4781.277967391,1
4781.2835474,0
4782.277035078,1
4782.282276904,0
4783.276413536,1
4783.281486271,0
4784.276413536,1
4784.281486271,0
4785.275481224,1
4785.280215777,0
4786.274859682,1
4786.279425144,0
4787.27423814,1
4787.278465419,0
4788.273305827,1
4788.277364015,0
4789.273305827,1
4789.277364015,0
4790.27423814,1
4790.278465419,0
4791.274859682,1
4791.279256052,0
4792.275791995,1
4792.280357457,0
4793.276413536,1
4793.281148089,0
4794.276413536,1
4794.281148089,0
4795.277345849,1
4795.282249493,0
4796.277967391,1
4796.283040126,0
4797.278899704,1
4797.28414153,0
4798.279521246,1
4798.284932164,0
4799.279521246,1
4799.284932164,0
4800.280453559,1
4800.286033568,0
4801.281075101,1
4801.28665511,0
4802.282007413,1
4802.287756513,0
4803.282628955,1
4803.288547146,0
4804.282628955,1
4804.288547146,0
4805.283561268,1
4805.28964855,0
4806.28418281,1
4806.290439184,0
4807.285115123,1
4807.291540588,0
4808.285736665,1
4808.292331221,0
4809.285736665,1
4809.292331221,0
4810.286668978,1
4810.293432625,0
4811.28729052,1
4811.294223258,0
4812.287912062,1
4812.295013892,0
4813.288844374,1
4813.296115295,0
4814.288844374,1
4814.296115295,0
4815.288222832,1
4815.29515557,0
4816.28729052,1
4816.293885076,0
4817.286668978,1
4817.292925352,0
4818.285736665,1
4818.291485765,0
4819.285736665,1
4819.291485765,0
4820.285115123,1
4820.290526041,0
4821.28418281,1
4821.289255545,0
4822.283561268,1
4822.288295821,0
4823.282628955,1
4823.287025325,0
4824.282628955,1
4824.287025325,0
4825.282007413,1
4825.286065601,0
4826.281075101,1
4826.284795107,0
4827.280453559,1
4827.283835382,0
4828.279521246,1
4828.282564887,0
4829.279521246,1
4829.282564887,0
4830.278899704,1
4830.281436071,0
4831.277967391,1
4831.280165576,0
4832.277345849,1
4832.279205852,0
4833.276413536,1
4833.277935356,0
4834.276413536,1
4834.277935356,0
4835.275791995,1
4835.276975633,0
4836.274859682,1
4836.275705137,0
4837.27423814,1
4837.274745413,0
4838.273616598,1
4838.273785689,0
4839.273616598,1
4839.273785689,0
4840.273305827,1
4840.273474918,0
4841.273305827,1
4841.273644009,0
4842.273305827,1
4842.2738131,0
4843.273305827,1
4843.2738131,0
4844.273305827,1
4844.2738131,0
4845.273305827,1
4845.273982191,0
4846.273305827,1
4846.274151282,0
4847.273305827,1
4847.274320374,0
4848.273305827,1
4848.274489465,0
4849.273305827,1
4849.274489465,0
4850.273305827,1
4850.274489465,0
4851.273305827,1
4851.274658556,0
4852.273305827,1
4852.274827647,0
4853.273305827,1
4853.274996738,0
4854.273305827,1
4854.274996738,0
4855.273305827,1
4855.27516583,0
4856.273305827,1
4856.27516583,0
4857.273305827,1
4857.275334921,0
4858.273305827,1
4858.275504012,0
4859.273305827,1
4859.275504012,0
4860.273305827,1
4860.275673103,0
4861.273305827,1
4861.275673103,0
4862.273305827,1
4862.275842194,0
4863.273305827,1
4863.276011286,0
4864.273305827,1
4864.276011286,0
4865.273927369,1
4865.276632828,0
4866.274548911,1
4866.277085278,0
4867.275170453,1
4867.277537729,0
4868.275791995,1
4868.278159271,0
4869.275791995,1
4869.278159271,0
4870.276413536,1
4870.278611721,0
4871.277035078,1
4871.279233263,0
4872.27765662,1
4872.279685714,0
4873.278278162,1
4873.280138165,0
4874.278278162,1
4874.280138165,0
4875.278899704,1
4875.280759707,0
4876.279521246,1
4876.281212157,0
4877.280142788,1
4877.281664608,0
4878.28076433,1
4878.28228615,0
4879.28076433,1
4879.28228615,0
4880.281385872,1
4880.282738601,0
4881.282007413,1
4881.283191051,0
4882.282628955,1
4882.283812593,0
4883.283250497,1
4883.284265044,0
4884.283250497,1
4884.284265044,0
4885.283872039,1
4885.284886586,0
4886.28418281,1
4886.285028265,0
4887.284804352,1
4887.285480716,0
4888.285425894,1
4888.286102258,0
4889.285425894,1
4889.286102258,0
4890.286047436,1
4890.286554709,0
4891.286668978,1
4891.28700716,0
4892.28729052,1
4892.287628702,0
4893.287912062,1
4893.288081153,0
4894.287912062,1
4894.288081153,0
4895.288533603,1
4895.288702694,0
4896.288222832,1
4896.288222832,0
4897.287601291,1
4897.287601291,0
4898.286668978,1
4898.286668978,0
4899.286668978,1
4899.286668978,0
4900.286047436,1
4900.286047436,0
4901.285115123,1
4901.285115123,0
4902.284493581,1
4902.284493581,0
4903.283561268,1
4903.283561268,0
4904.283561268,1
4904.283561268,0
4905.282939726,1
4905.282939726,0
4906.282007413,1
4906.282007413,0
4907.281385872,1
4907.281385872,0
4908.280453559,1
4908.280453559,0
4909.280453559,1
4909.280453559,0
4910.279832017,1
4910.279832017,0
4911.278899704,1
4911.278899704,0
4912.278278162,1
4912.278278162,0
4913.277345849,1
4913.277345849,0
4914.277345849,1
4914.277345849,0
4915.276724307,1
4915.276724307,0
4916.275791995,1
4916.275791995,0
4917.275170453,1
4917.275170453,0
4918.27423814,1
4918.27423814,0
4919.27423814,1
4919.27423814,0
4920.273616598,1
4920.273616598,0
4921.273305827,1
4921.273305827,0
4922.273305827,1
4922.273305827,0
4923.273305827,1
4923.273305827,0
4924.273305827,1
4924.273305827,0
4925.273305827,1
4925.273305827,0
4926.273305827,1
4926.273305827,0
4927.273305827,1
4927.273305827,0
4928.273305827,1
4928.273305827,0
4929.273305827,1
4929.273305827,0
4930.273305827,1
4930.273305827,0
4931.273305827,1
4931.273305827,0
4932.273305827,1
4932.273305827,0
4933.273305827,1
4933.273305827,0
4934.273305827,1
4934.273305827,0
4935.273305827,1
4935.273305827,0
4936.273305827,1
4936.273305827,0
4937.273305827,1
4937.273305827,0
4938.273305827,1
4938.273305827,0
4939.273305827,1
4939.273305827,0
4940.273305827,1
4940.273305827,0
4941.273305827,1
4941.273305827,0
4942.273305827,1
4942.273305827,0
4943.273305827,1
4943.273305827,0
4944.273305827,1
4944.273305827,0
4945.273305827,1
4945.273305827,0
4946.257456509,1
4946.257456509,0
4947.233527146,1
4947.233696237,0
