Point in Time[s],Power Consumption[W]
9.999999999999998,201.877
19.999999999999996,201.877
29.999999999999993,201.877
39.99999999999999,201.88475105420002
49.99999999999999,201.9254437981
59.99999999999999,201.97873156909998
69.99999999999999,202.0271771111
79.99999999999999,202.0804672073
89.99999999999999,202.12891158669999
99.99999999999999,202.182199939
109.99999999999999,202.230645481
119.99999999999999,202.2839338333
129.99999999999997,202.33722276689997
139.99999999999997,202.3856683089
149.99999999999997,202.43895840509998
159.99999999999997,202.4874016219
169.99999999999997,202.54069113680004
179.99999999999997,202.5891366788
189.99999999999997,202.64242386850003
199.99999999999997,202.69571396469996
209.99999999999997,202.7441595067
219.99999999999997,202.79744902160002
229.99999999999997,202.84589223839998
239.99999999999997,202.89918233460003
249.99999999999997,202.9524712682
259.99999999999994,203.00091506629997
269.99999999999994,203.05420516249995
279.99999999999994,203.10264925125
289.99999999999994,203.15593789419995
299.99999999999994,203.20438343619998
309.99999999999994,203.25767353240002
319.99999999999994,203.30611703984994
329.99999999999994,203.35940626410002
339.99999999999994,203.40785180610004
349.99999999999994,203.46113928644996
359.99999999999994,203.50958453780004
369.99999999999994,203.5677191882
379.99999999999994,203.61616443954995
389.99999999999994,203.66945191989993
399.99999999999994,203.7178974619
409.99999999999994,203.77118668614997
419.99999999999994,203.81963019359995
429.99999999999994,203.8729202898
439.99999999999994,203.92136583179996
449.99999999999994,203.97465447474997
459.99999999999994,204.0230985635
469.99999999999994,204.07638865969994
479.99999999999994,204.12483245779998
489.99999999999994,204.1781213914
499.99999999999994,204.23141148759998
509.99999999999994,204.27985702960007
519.9999999999999,204.33314450995
529.9999999999999,204.38158976129995
539.9999999999999,204.43487985749988
549.9999999999999,204.4881670471999
559.9999999999999,204.5366125892001
569.9999999999999,204.5899026854001
579.9999999999999,204.63834764610004
589.9999999999999,204.69163541709997
599.9999999999999,204.74008095909988
609.9999999999999,204.77722254129992
619.9999999999999,204.7820670955
629.9999999999999,204.7820670955
639.9999999999999,204.7820670955
649.9999999999999,204.7820670955
659.9999999999999,204.7820670955
669.9999999999999,204.7820670955
679.9999999999999,204.7820670955
689.9999999999999,204.7820670955
699.9999999999999,204.7820670955
709.9999999999999,204.7820670955
719.9999999999999,204.7820670955
729.9999999999999,204.7820670955
739.9999999999999,204.7820670955
749.9999999999999,204.7820670955
759.9999999999999,204.7820670955
769.9999999999999,204.7820670955
779.9999999999999,204.7820670955
789.9999999999999,204.7820670955
799.9999999999999,204.7820670955
809.9999999999999,204.7820670955
819.9999999999999,204.7820670955
829.9999999999999,204.7820670955
839.9999999999999,204.7820670955
849.9999999999999,204.7820670955
859.9999999999999,204.7820670955
869.9999999999999,204.7820670955
879.9999999999999,204.7820670955
889.9999999999999,204.7820670955
899.9999999999999,204.7820670955
909.9999999999999,204.7820670955
919.9999999999999,204.7820670955
929.9999999999999,204.7820670955
939.9999999999999,204.7820670955
949.9999999999999,204.7820670955
959.9999999999999,204.7820670955
969.9999999999999,203.03902683820002
979.9999999999999,201.877
989.9999999999999,201.877
999.9999999999999,201.877
1009.9999999999999,201.877
1019.9999999999999,201.877
1029.9999999999998,201.877
1039.9999999999998,201.877
1049.9999999999998,201.877
1059.9999999999998,201.877
1069.9999999999998,201.877
1079.9999999999998,201.877
1089.9999999999998,201.877
1099.9999999999998,201.877
1109.9999999999998,201.877
1119.9999999999998,201.877
1129.9999999999998,201.877
1139.9999999999998,201.877
1149.9999999999998,201.877
1159.9999999999998,201.877
1169.9999999999998,201.877
1179.9999999999998,201.877
1189.9999999999998,201.877
1199.9999999999998,201.877
